ImageNumber	ObjectNumber	Metadata_ChannelNumber	Metadata_FileLocation	Metadata_Frame	Metadata_Plate	Metadata_Series	Metadata_Site	Metadata_Well	Metadata_Well	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Center_Z	AreaShape_Compactness	AreaShape_Eccentricity	AreaShape_EulerNumber	AreaShape_Extent	AreaShape_FormFactor	AreaShape_MajorAxisLength	AreaShape_MaxFeretDiameter	AreaShape_MaximumRadius	AreaShape_MedianRadius	AreaShape_Perimeter	AreaShape_Solidity	Children_Cytoplasm_Norm_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number	Parent_nuclei
327	21			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	33	B03	B03	21070	932.0	865.0	1.0	1.4456697163990035	0.8400178583929709	1.0	0.38348136284216655	0.05460533010907424	244.29909618868214	283.365488371467	53.85164807134504	12.041594578792296	2202.0119999999974	0.6961032096073476	1	924.5830090175605	869.8364973896536	0	21	21
327	22			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	33	B03	B03	4621	759.0	987.0	1.0	1.1775822071854862	0.7609796150285157	1.0	0.59152585765489	0.6802874027216765	98.61636576497853	101.11874208078342	29.0	9.899494936611665	292.16399999999913	0.9130606599486267	1	756.1980090889418	991.6137199740316	0	22	22
328	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B03	B03	13681	1142.0	111.0	1.0	1.2171330579954522	0.8037343909522967	1.0	0.6086124827616887	0.19885797757365892	176.6343001326179	182.49657531033287	46.06517122512408	15.0	929.8059999999974	0.8545284197376639	1	1143.1541553979973	94.18792485929391	0	1	1
328	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B03	B03	17458	872.0	243.0	1.0	1.0010766797459054	0.18290221014125238	1.0	0.7863963963963964	0.8924868373687173	150.1546938021764	151.3968295572929	72.27724399837061	21.93171219946131	495.79399999999845	0.9875830858435862	1	870.9626532248826	243.45801351815786	0	2	2
328	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B03	B03	16206	542.0	263.0	1.0	1.354613257203991	0.8485292204906877	1.0	0.6317882343768274	0.08466995087696302	208.57403263781976	226.88322987827902	52.478567053607705	13.892443989449804	1550.8799999999953	0.7779751332149203	1	532.8952856966556	264.14932740960137	0	3	3
328	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B03	B03	14499	1162.0	282.0	1.0	1.1185972444763344	0.736300769374717	1.0	0.640302066772655	0.14961275018215486	168.0015541579912	179.30142219179413	55.02726596879042	14.7648230602334	1103.543999999997	0.8602195194304361	1	1152.2909166149389	287.73749913787157	0	4	4
328	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B03	B03	14337	681.0	419.0	1.0	1.0205370844772599	0.5519767991120601	1.0	0.742080745341615	0.8784813639236805	147.9797011773974	146.7310464761974	61.71709649683789	19.697715603592208	452.86399999999855	0.9860046078195386	1	676.2029015833159	424.8210922787194	0	5	5
328	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B03	B03	13882	101.0	435.0	1.0	1.0755228137970996	0.6245796916842761	1.0	0.6216748768472906	0.118064827294217	153.3970323890819	159.53056133543816	49.76946855251722	15.0	1215.5439999999967	0.8822650862753822	1	99.41089180233396	420.8240167122893	0	6	6
328	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B03	B03	10413	1068.0	476.0	1.0	1.0669069179727488	0.5801369710979553	1.0	0.6569301621348811	0.21904337752814038	130.1895942378359	145.09651959988565	52.32590180780452	14.560219778561036	772.907999999998	0.8702519744264764	1	1070.7183328531644	481.334581772784	0	7	7
328	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B03	B03	27437	815.0	541.0	1.0	1.163105837315964	0.6826655032904179	1.0	0.606114829787704	0.08614538904306888	229.6970791788018	244.2396364229197	67.00746227100382	20.0	2000.5859999999946	0.829752166089547	1	799.4239895032256	551.474286547363	0	8	8
328	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B03	B03	11984	1294.0	548.0	1.0	1.173906216477964	0.7620047182327822	1.0	0.5398927783033743	0.15282516392865672	158.58353439602703	161.47445618425226	44.94441010848846	13.038404810405298	992.6779999999969	0.8291417303767253	1	1290.4595293724967	560.136932576769	0	9	9
328	10			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B03	B03	10417	429.0	565.0	1.0	1.1173144418273224	0.6892942582049301	1.0	0.6561476442428823	0.5151858588633722	139.1747598325845	148.05404418657398	46.66904755831214	14.560219778561036	504.07399999999814	0.8967803030303032	1	436.9962561198042	566.6398195257751	0	10	10
328	11			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B03	B03	24463	483.0	656.0	1.0	1.336082941639145	0.6531141664145402	1.0	0.4276748251748252	0.0727193018847605	229.52498847452102	259.43399931389104	57.28001396647874	12.529964086141668	2056.0559999999937	0.6942911067277812	1	480.5590483587459	674.8976004578343	0	11	11
328	12			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B03	B03	27534	738.0	715.0	1.0	1.6186760457568858	0.9110962441528222	1.0	0.5680392804093085	0.1724436635297974	310.80128398676914	305.4734030975528	59.0	17.204650534085253	1416.4979999999953	0.7898224376810763	1	764.999455219002	722.3974722161691	0	12	12
328	13			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B03	B03	13197	84.0	717.0	1.0	1.030374192368565	0.5949164255721215	1.0	0.6836406962287609	0.2589140213260475	144.77904453907897	151.16216457830973	56.142675390472796	17.69180601295413	800.3219999999976	0.9323866044934292	1	81.5204970826703	707.567780556187	0	13	13
328	14			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B03	B03	22620	295.0	765.0	1.0	1.261442159069067	0.8214349813482809	1.0	0.5890931819365592	0.17876930675191552	233.6814112352643	264.3274484422683	64.51356446515724	18.973665961010276	1260.9699999999962	0.8244341582534535	1	316.55923961096374	761.534350132626	0	14	14
328	15			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B03	B03	22057	1172.0	779.0	1.0	1.1005803572453416	0.5871002629769405	1.0	0.6812972972972973	0.131306087117276	192.86830764615982	213.82469455140114	57.97413216254298	17.46424919657298	1452.8999999999962	0.8456790123456791	1	1157.7308790860045	760.7593961100785	0	15	15
328	16			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	34	B03	B03	17487	134.0	861.0	1.0	1.1938836372907484	0.7596693786850595	1.0	0.5306326809285389	0.20378194488131676	192.92217951541838	198.29775591266787	53.25410782277739	16.64331697709324	1038.435999999997	0.8831372152921572	1	135.9105621318694	852.2760908103162	0	16	16
329	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	35	B03	B03	39608	794.0	221.0	1.0	1.866021969804176	0.9259243818815255	1.0	0.4051554828150573	0.07245914435945401	404.94530813677693	456.4263357870578	61.85466837676846	18.681541692269406	2620.8960000000216	0.7528535178338926	1	831.4428903251868	210.47417188446778	0	1	1
329	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	35	B03	B03	19450	389.0	298.0	1.0	1.5228474382934862	0.7042913843159825	1.0	0.36065938548832727	0.06277482278085858	223.49138329057376	271.6615541441225	51.03920062069938	12.688516351015686	1973.2039999999943	0.6283212999305454	1	399.26293059125965	301.74164524421593	0	2	2
329	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	35	B03	B03	37010	994.0	485.0	1.0	1.132518143584407	0.3945391884754858	1.0	0.5064313081554461	0.05282740925554253	240.06208846650912	287.1393389976372	81.32035415564789	21.2602916254693	2967.1180000000313	0.7154594134817993	1	991.5079708186977	492.1120778168063	0	3	3
329	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	35	B03	B03	23943	193.0	541.0	1.0	1.1310589100821646	0.7019595689839109	1.0	0.5555864949530108	0.10621683614203953	213.47224596017415	236.78260071213003	68.0	19.1049731745428	1683.0519999999954	0.8501580087348649	1	184.48456751451363	532.8625485528129	0	4	4
329	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	35	B03	B03	20231	1312.0	567.0	1.0	1.6713019362710602	0.9299551352844223	1.0	0.5158995282417442	0.11279261715791129	274.83178951729565	284.1214529035075	49.76946855251722	16.76305461424021	1501.3199999999958	0.8494709439032584	1	1285.6117344669071	562.923038900697	0	5	5
329	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	35	B03	B03	40714	733.0	663.0	1.0	1.2339443207272005	0.8358313517136893	1.0	0.5190794925734685	0.10191155363178572	312.86469600222733	349.3436703305214	82.41965784932621	25.059928172283335	2240.6040000000057	0.839143831734287	1	729.8708552340718	655.4810875865795	0	6	6
329	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	35	B03	B03	28217	1069.0	721.0	1.0	1.442226539351009	0.885800600354493	1.0	0.5650972302885867	0.04271412145784554	291.3893872423398	298.0603965641863	60.21627686929839	15.811388300841896	2881.208000000023	0.7699990449031942	1	1104.3946557040083	724.0530531240032	0	7	7
330	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	36	B03	B03	13747	730.0	91.0	1.0	3.8138785257008054	0.9677380394689483	1.0	0.2373651040317707	0.11398953987235814	353.5431740782943	372.32915545253775	29.068883707497267	8.06225774829855	1231.0519999999954	0.4578594148112375	1	728.9662471812031	143.7105550301884	0	1	1
330	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	36	B03	B03	17037	699.0	441.0	1.0	2.6715147644755306	0.9630041322202736	1.0	0.24359450957963968	0.06968769469568986	328.00739720859656	350.2242138973261	44.14748010928823	10.63014581273465	1752.763999999994	0.6147545420102116	1	724.4834771379938	468.4896988906498	0	2	2
330	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	36	B03	B03	32494	1038.0	625.0	1.0	1.1410138035066384	0.6536303417302002	1.0	0.5896849593495935	0.12165550288535085	244.5041756961171	264.91130591199766	72.44998274671983	21.736818660312746	1832.0639999999946	0.8425119269861024	1	1072.0610574259863	638.6138671754785	0	3	3
330	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	36	B03	B03	50308	355.0	777.0	1.0	1.738592814550819	0.8514803077945088	1.0	0.4039181051786431	0.05193163930760448	417.02954388141245	480.82949160799194	80.06247560499239	18.35755975068582	3489.052000000055	0.5809003100336593	1	345.24262542736744	773.0624552755029	0	4	4
331	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	37	B03	B03	2399	679.0	425.0	1.0	1.9494805376406028	0.8522096500225338	1.0	0.3482868757259001	0.03900675649262544	96.5669596610706	103.23274674249446	10.295630140987	2.0	879.1239999999973	0.5611039644486023	1	665.1125468945394	420.7632346811171	0	1	1
331	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	37	B03	B03	1640	642.0	460.0	1.0	2.2156595875919463	0.874835084159645	1.0	0.36541889483065954	0.0341742667331488	86.46813395130157	89.49301648732151	12.041594578792296	2.0	776.5639999999978	0.4672364672364672	1	636.334756097561	457.9957317073171	0	2	2
331	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	37	B03	B03	1339	936.0	465.0	1.0	2.6846886189638135	0.6922594723728674	1.0	0.26609697933227344	0.028509069450644058	77.49801329712412	79.20227269466452	7.280109889280518	1.4142135623730951	768.2519999999979	0.3826807659331237	1	952.3995519044063	474.0156833457804	0	3	3
331	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	37	B03	B03	1858	823.0	491.0	1.0	2.420752969941626	0.8926614286045724	1.0	0.35410710882408997	0.02358735542789781	97.43858529940023	98.85848471426213	9.899494936611665	1.4142135623730951	994.919999999997	0.4601287766220901	1	836.596878363832	491.95209903121633	0	4	4
331	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	37	B03	B03	1637	295.0	514.0	1.0	2.0924206494102338	0.8231027674071119	1.0	0.3654017857142857	0.03412405558257363	81.12169355334383	83.81527307120105	9.219544457292887	1.4142135623730951	776.4239999999979	0.49977102732407264	1	319.1899816737935	518.8723274282223	0	5	5
331	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	37	B03	B03	1292	1023.0	520.0	1.0	1.5769789110344632	0.6005407208171203	1.0	0.4523809523809524	0.05764970858645119	56.22086637439423	58.7962583843564	9.219544457292887	2.0	530.6859999999988	0.5838228648892905	1	1010.9899380804953	516.0642414860681	0	6	6
331	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	37	B03	B03	1783	1044.0	550.0	1.0	1.463769326047474	0.6458559093244276	1.0	0.38634886240520044	0.050564818976134344	64.74151519865627	73.78346698278686	15.524174696260024	2.23606797749979	665.665999999998	0.5745126470114386	1	1052.0263600673022	546.7952888390354	0	7	7
331	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	37	B03	B03	1272	877.0	558.0	1.0	2.543125601588066	0.6650748742211301	1.0	0.28178998670801947	0.021231457233701796	72.64559406621403	78.00640999302557	6.082762530298219	1.0	867.6779999999972	0.394663357120695	1	887.1988993710692	556.5794025157232	0	8	8
331	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	37	B03	B03	1586	1157.0	560.0	1.0	1.6056749694035417	0.46086295509887276	1.0	0.41302083333333334	0.03988362518488691	60.179978589262106	71.84705978674423	9.219544457292887	2.0	706.9019999999981	0.5453920220082531	1	1163.2704918032787	563.1582597730139	0	9	9
331	10			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	37	B03	B03	3016	1303.0	618.0	1.0	1.6627802689573854	0.863876832554915	1.0	0.4032085561497326	0.04828660793308964	100.78770634107818	113.8859078200635	13.45362404707371	3.1622776601683795	885.9459999999974	0.5616910326846075	1	1294.9946949602122	617.6143899204244	0	10	10
331	11			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	37	B03	B03	1971	100.0	640.0	1.0	2.1388566202898627	0.8955713685058608	1.0	0.3830903790087464	0.05205925619441721	94.54184055425007	104.23531071570709	11.704699910719626	2.23606797749979	689.7619999999984	0.5625000000000001	1	105.74429223744292	644.0218163368849	0	11	11
331	12			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	37	B03	B03	2129	1150.0	616.0	1.0	1.7417686660301432	0.6112218105883143	1.0	0.35908247596559284	0.02411751104115715	76.11123736773567	90.27181176868004	6.708203932499369	1.4142135623730951	1053.2379999999966	0.47928860873480417	1	1132.1911695631752	629.0197275716299	0	12	12
332	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	38	B03	B03	17330	146.0	248.0	1.0	1.0020404830579945	0.2881231016918374	1.0	0.7754608913549311	0.8947499501259468	151.59801626535867	153.70751445521458	71.84010022264724	21.93171219946131	493.34799999999825	0.9880836991846742	1	145.74945181765725	248.29267166762838	0	1	1
332	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	38	B03	B03	7712	384.0	276.0	1.0	1.2719101058312916	0.794799804762467	1.0	0.46058289536550406	0.187028308706448	134.88524116559972	160.52725625263767	34.20526275297414	10.198039027185569	719.8379999999978	0.8049684254475235	1	384.0818205394191	275.8810943983402	0	2	2
332	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	38	B03	B03	25019	281.0	417.0	1.0	1.292979022078022	0.7498524573447795	1.0	0.4901361543735919	0.06265512943340469	238.87790271297186	256.9844353263442	54.12947441089743	14.317821063276353	2240.070000000001	0.7377189361325707	1	294.70478436388345	377.8501538830489	0	3	3
332	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	38	B03	B03	14165	428.0	395.0	1.0	1.3488454065949926	0.7690235171501937	1.0	0.444601381042059	0.08204958339324411	185.4970331082032	197.80040444852483	47.51841748206689	11.180339887498949	1472.9059999999959	0.7181606165078077	1	438.583762795623	389.62089657606776	0	4	4
332	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	38	B03	B03	16143	999.0	346.0	1.0	1.4116747659383968	0.8159426952194757	1.0	0.538046195380462	0.08147970929065328	208.1423000402119	221.28714377477965	45.254833995939045	11.40175425099138	1577.8739999999955	0.7075142988626653	1	974.400792913337	339.9155051725206	0	5	5
332	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	38	B03	B03	6776	1191.0	354.0	1.0	2.1082906839874576	0.9430568114361506	1.0	0.3113970588235294	0.16560732252851187	180.6431952477928	184.20097719610501	27.80287754891569	7.615773105863909	717.0539999999972	0.6948318293683347	1	1158.9765348288076	329.8112455726092	0	6	6
332	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	38	B03	B03	11146	1286.0	425.0	1.0	1.3353066403871166	0.8749514316248915	1.0	0.5134039613081529	0.1820144687141182	174.89531839950254	186.06719216455113	38.07886552931954	12.649110640673518	877.2259999999974	0.8586064784501021	1	1273.9613314193432	415.93647945451283	0	7	7
332	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	38	B03	B03	22643	773.0	433.0	1.0	1.2855116739897032	0.7588293900248854	1.0	0.5071220604703247	0.10189295323474214	227.67533698316265	275.6700926832652	57.271284253105414	16.278820596099706	1671.089999999995	0.7128510263191034	1	782.0044605396812	421.76032327871746	0	8	8
332	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	38	B03	B03	10865	143.0	832.0	1.0	1.0593018346914913	0.6604151338151649	1.0	0.6484244449749343	0.3202528806564381	136.66207825006146	152.0131573252789	51.61395160225576	15.811388300841896	652.939999999998	0.9112257306998784	1	140.24647952139898	830.97653014266	0	9	9
333	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	39	B03	B03	5836	161.0	87.0	1.0	1.453520727085936	0.8840541574370534	1.0	0.47710922171353826	0.22637206498139584	132.92956997959428	147.4720312466062	31.827660925679098	8.54400374531753	569.181999999998	0.8509769612131817	1	166.10589444825223	75.19174091843729	0	1	1
333	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	39	B03	B03	22245	928.0	84.0	1.0	1.5231279443770152	0.9074880250248318	1.0	0.3880167451596023	0.10113079927189181	270.2477440822889	303.2111475523286	54.378304497290095	17.029386365926403	1662.5679999999952	0.8607746778624772	1	892.303124297595	115.44374016632952	0	2	2
333	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	39	B03	B03	6882	199.0	157.0	1.0	1.5051039166329145	0.903550403750328	1.0	0.4491580733585694	0.20494524582434093	149.02389678192853	163.35544068074378	28.231188426986208	9.219544457292887	649.5959999999981	0.8250314691602229	1	205.41833769253125	170.58166230746875	0	3	3
333	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	39	B03	B03	15974	320.0	208.0	1.0	1.4104536776832346	0.5307501374129414	1.0	0.44105141090065714	0.11630881514308415	182.37381643848985	224.64416306683776	44.91102314577124	12.165525060596439	1313.7279999999962	0.654913697675372	1	303.8684111681482	197.30549643170153	0	4	4
333	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	39	B03	B03	40033	616.0	487.0	1.0	1.1867390238872086	0.7734070253460044	1.0	0.5137441609773625	0.09452050527080023	293.1461835629899	348.54268031332975	83.6301381082203	24.08318915758459	2307.0180000000023	0.8241312582345192	1	630.423001024155	466.1126820373192	0	5	5
334	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	3	B03	B03	21428	1029.0	76.0	1.0	1.1776334506813197	0.7216054597267125	1.0	0.5441340782122905	0.10836841716293127	208.007888666052	242.39636960977776	61.35144660071187	20.518284528683193	1576.3199999999954	0.8516862417774599	1	1036.5660350942692	83.42439798394624	0	1	1
334	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	3	B03	B03	7260	762.0	338.0	1.0	1.7082446846086066	0.8762423698286821	1.0	0.4474852071005917	0.21751802461781355	159.80722602307057	168.35973390332975	32.55764119219941	9.0	647.627999999998	0.7673607441073884	1	753.0920110192837	322.78650137741045	0	2	2
334	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	3	B03	B03	10679	786.0	417.0	1.0	1.57742493752153	0.9091328779751751	1.0	0.4538075811660717	0.11578467014061909	190.8298386432639	212.47588098417194	37.16180835212409	10.816653826391969	1076.5759999999973	0.8280862282878412	1	797.4887161719262	441.2773667946437	0	3	3
335	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	40	B03	B03	33791	201.0	369.0	1.0	1.1964433717729146	0.7159848593041324	1.0	0.4832808924485126	0.07993234609858946	262.54281033226135	350.2370625733376	78.0	20.0	2304.8579999999993	0.6685329904045898	1	199.43780888402236	376.97750880411945	0	1	1
335	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	40	B03	B03	13337	851.0	553.0	1.0	1.197190125141486	0.8264380233009632	1.0	0.6808760465591178	0.7335265812205602	175.37995696377808	176.70597047072292	48.25971404805462	17.029386365926403	477.99799999999857	0.9786828104934877	1	860.3050910999475	550.8883557021819	0	2	2
335	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	40	B03	B03	18612	345.0	600.0	1.0	2.4072318266882164	0.915442224381547	1.0	0.35714011589975825	0.08288508331879064	312.6807178996859	367.484693558793	62.00806399170998	14.7648230602334	1679.8219999999947	0.6265611849856928	1	375.7397378035676	597.9345046206748	0	3	3
335	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	40	B03	B03	11069	261.0	683.0	1.0	1.2086778418632624	0.6935959524768568	1.0	0.43023165422885573	0.2351357957415983	149.4985584227894	201.55644370746373	48.16637831516918	13.416407864998739	769.1299999999968	0.7709290987602729	1	254.0828439786792	681.4673412232361	0	4	4
335	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	40	B03	B03	18572	189.0	756.0	1.0	1.2358011901004566	0.8090869731554274	1.0	0.43998009997394044	0.15098050143841166	208.01685198808985	232.2154172315008	54.45181356024793	17.0	1243.293999999995	0.8276292335115865	1	168.69421710101227	737.0416217962525	0	5	5
335	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	40	B03	B03	14542	266.0	836.0	1.0	1.1328920904666009	0.6800519650711745	1.0	0.44936806649979916	0.1854675612993451	164.87688147644758	204.70710783946902	54.589376255824725	15.264337522473747	992.6199999999964	0.823279644464574	1	269.25636088571036	843.6197221840187	0	6	6
335	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	40	B03	B03	22204	88.0	856.0	1.0	1.241983155741292	0.8136915816419663	1.0	0.5265604249667994	0.1297706434333199	228.64249182319472	255.3507391804457	57.271284253105414	16.64331697709324	1466.331999999995	0.7782957692172878	1	89.64312736443884	848.0537290578275	0	7	7
336	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	41	B03	B03	14682	581.0	225.0	1.0	3.387917313419125	0.986474572084971	1.0	0.49559493670886073	0.08497663299846135	350.44359965214494	375.9255245391034	32.0	9.055385138137417	1473.4919999999956	0.8107794682055388	1	570.1900967170685	227.0004086636698	0	1	1
336	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	41	B03	B03	29147	979.0	342.0	1.0	1.4500234980918534	0.8563561125274103	1.0	0.4613327002215891	0.11942944009569902	290.8762161085529	315.15869018638847	61.68468205316454	17.029386365926403	1751.2419999999945	0.7518895911260155	1	997.8978968676022	343.3501217964113	0	2	2
336	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	41	B03	B03	17426	942.0	911.0	1.0	1.4064116980589705	0.8497795852767931	1.0	0.476549894713813	0.11019366780831188	220.55531494784879	238.10291892372928	49.0	14.7648230602334	1409.695999999996	0.7717449069973428	1	965.9827843452313	921.5744863996327	0	3	3
337	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	42	B03	B03	28199	1277.0	812.0	1.0	2.065197427016089	0.8911284366496286	1.0	0.3392156862745098	0.09175955023324897	349.92010659382413	360.4719129141687	53.41348144429457	14.0	1965.1519999999932	0.5970253533054571	1	1244.2092627398135	808.9042164615767	0	1	1
338	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	43	B03	B03	15272	195.0	80.0	1.0	1.5399774183256851	0.9078891495406318	1.0	0.4845946374742186	0.10215693341742718	225.24444875962578	216.33307652783935	41.593268686170845	12.0	1370.6259999999959	0.7445760811272001	1	187.76322682032477	79.42934782608695	0	1	1
338	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	43	B03	B03	12590	143.0	163.0	1.0	1.1434023396370887	0.5988321354953143	1.0	0.5298821548821548	0.15859734750640653	149.17350496866834	167.28717822953436	47.01063709417264	14.212670403551895	998.779999999997	0.853038823768548	1	150.11326449563146	174.15996822875297	0	2	2
338	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	43	B03	B03	62317	476.0	232.0	1.0	1.217802702331483	0.8081213984277711	1.0	0.56725045058166	0.05500845398508949	377.94569613954724	417.7379561399706	94.53041838477179	27.730849247724095	3773.0580000000637	0.7816543220716343	1	494.0026317056341	231.84378259543945	0	3	3
338	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	43	B03	B03	14294	1307.0	279.0	1.0	1.0661889163222675	0.7030689075137064	1.0	0.6802131912058628	0.6173234474812498	160.2511800119314	159.67780058605516	55.226805085936306	18.601075237738275	539.4179999999984	0.9301750504327456	1	1302.0353994683085	261.1555197985169	0	4	4
338	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	43	B03	B03	7115	1012.0	381.0	1.0	1.2869255130120167	0.8101875184990253	1.0	0.6433092224231465	0.2669572882505745	131.51740460178215	143.27944723511465	37.48332962798263	10.198039027185569	578.7239999999982	0.8499581889857842	1	1013.6605762473647	371.51131412508784	0	5	5
338	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	43	B03	B03	31065	102.0	411.0	1.0	1.0941858196173195	0.6216022025871243	1.0	0.729465082421453	0.10351074978332946	231.1330878379472	270.08332047721865	77.10382610480494	23.53720459187964	1941.9939999999945	0.8546667583740285	1	101.07831965234186	407.1201352003863	0	6	6
338	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	43	B03	B03	3980	1019.0	452.0	1.0	1.0337245692802681	0.39812766104292924	1.0	0.737037037037037	0.6757348526640041	75.33768776785176	77.62087348130012	31.38470965295043	10.0	272.05599999999936	0.9530651340996169	1	1018.5371859296482	450.52386934673365	0	7	7
338	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	43	B03	B03	16066	1187.0	474.0	1.0	1.6125175515609205	0.913849856320643	1.0	0.5021880470117529	0.08208478495973315	237.4971992183042	257.12448347055556	48.76474136094644	13.152946437965905	1568.293999999995	0.7456431438980808	1	1212.1982447404457	477.3928171293415	0	8	8
338	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	43	B03	B03	47895	498.0	498.0	1.0	1.0922933626234024	0.7157583634051566	1.0	0.6626681055952184	0.06368347653476589	298.60648940199326	331.4724724618924	95.00526301210897	26.1725046566048	3074.2320000000336	0.836257922581321	1	512.9515815847166	506.7081114938929	0	9	9
338	10			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	43	B03	B03	6199	833.0	553.0	1.0	1.0518381624067117	0.6417575442120089	1.0	0.694643657552667	0.3071372290355839	102.09927721915939	104.04326023342406	36.89173349139343	12.0	503.6159999999989	0.9230196545562835	1	836.6989837070495	553.0640425875141	0	10	10
338	11			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	43	B03	B03	9587	1263.0	563.0	1.0	1.0920347615529762	0.3770520846646509	1.0	0.5141033891033892	0.2209397848235989	119.59064385393673	147.8681845428556	45.221676218380054	12.083045973594572	738.4299999999973	0.8000834550385981	1	1267.2750599770523	560.0454782517993	0	11	11
338	12			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	43	B03	B03	8415	1205.0	613.0	1.0	2.110266388335478	0.9435703500023436	1.0	0.3641123274631128	0.07065726970197776	201.47745962928929	209.74746720759228	31.240998703626616	6.4031242374328485	1223.3579999999956	0.6931916471024341	1	1172.6257872846109	589.4487225193108	0	12	12
