ImageNumber	ObjectNumber	Metadata_ChannelNumber	Metadata_FileLocation	Metadata_Frame	Metadata_Plate	Metadata_Series	Metadata_Site	Metadata_Well	Metadata_Well	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Center_Z	AreaShape_Perimeter	AreaShape_Solidity	Children_SG_Count	Intensity_IntegratedIntensity_Caprin1	Intensity_IntegratedIntensity_GFP	Intensity_MeanIntensity_Caprin1	Intensity_MeanIntensity_GFP	Intensity_MedianIntensity_Caprin1	Intensity_MedianIntensity_GFP	Intensity_StdIntensity_Caprin1	Intensity_StdIntensity_GFP	Location_Center_X	Location_Center_Y	Mean_SG_Distance_Centroid_Cytoplasm_Norm	Mean_SG_Distance_Minimum_Cytoplasm_Norm	Mean_SG_Location_Center_X	Mean_SG_Location_Center_Y	Mean_SG_Location_Center_Z	Mean_SG_Number_Object_Number	Number_Object_Number	Parent_cell	Parent_nuclei
140	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B01	B01	396	234.0	473.0	1.0	647.6019999999976	0.05767130270152188	0	1.3336995588615537	0.6454108490142971	0.0033679281789433173	0.0016298253762987301	0.0030518043786287308	0.0016174563206732273	0.0008041122788833978	8.70803185602046e-05	218.7752525252525	445.8712121212121							5	5	5
140	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B01	B01	19267	764.0	439.0	1.0	2805.042000000025	0.521822736813596	5	97.07446610508487	46.38794542523101	0.005038379929676901	0.0024076371736768054	0.004684519954025745	0.002243076218292117	0.001736281054390404	0.0007832507985718611	856.0148440338403	467.62863964291273	104.8291972744133	16.278378677988876	855.4649459547769	485.3003526589776	0.0	85.8	6	6	6
140	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B01	B01	432	298.0	523.0	1.0	711.8819999999974	0.051505216095380044	0	1.3913633963093162	0.7018539709970355	0.0032207486025678613	0.0016246619699005452	0.003219653619453311	0.0016174563206732273	0.0003993552125315496	8.518566109366109e-05	241.86805555555554	518.4351851851852							7	7	7
140	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B01	B01	907	1067.0	529.0	1.0	866.5819999999965	0.08548941985955982	0	4.325871757697314	1.9052719927858561	0.004769428619291416	0.002100630642542289	0.0045014116913080215	0.0019989318680018187	0.0011347670515592804	0.00042553981836882524	1100.6979051819185	534.574421168688							8	8	8
140	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B01	B01	26560	72.0	489.0	1.0	2502.40000000001	0.5869613259668508	10	114.70611250493675	71.23778148996644	0.004318754235878643	0.0026821453874234353	0.003784237429499626	0.0023956664372235537	0.0021320613906693725	0.0012300529706573452	92.03885542168675	579.6617093373494	99.04066381060032	16.653833026617143	79.10855364668494	600.4444911272195	0.0	99.1	9	9	9
140	10			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B01	B01	546	599.0	699.0	1.0	903.3079999999961	0.03657923826751081	0	2.156801747623831	0.8213931485079229	0.0039501863509593975	0.0015043830558753167	0.003982604946941137	0.0015106431674212217	0.0004975404168784594	5.000704056153908e-05	537.0824175824176	671.0							10	10	10
140	11			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B01	B01	82980	820.0	750.0	1.0	2983.282000000034	0.7624770857166485	57	264.662258238066	332.9500305305701	0.003189470453579971	0.00401241299747614	0.002914473181590438	0.0035553521011024714	0.0010483855949545038	0.0017455852709068178	950.6158471920945	714.9121716076163	120.049368798394	34.101351102184765	942.1442261456737	747.1911426659501	0.0	147.50877192982455	11	11	11
140	12			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B01	B01	20305	214.0	730.0	1.0	2129.851999999999	0.5762245303365685	9	98.23477711668238	49.945540611865	0.004837959966347323	0.0024597656051152427	0.004638742655515671	0.002334630349650979	0.0015233622098687629	0.0005875887753416925	296.23068209800545	725.0894360994829	79.14061645933178	13.37102711580694	288.42712223441816	698.5974044131929	0.0	123.44444444444444	12	12	12
140	13			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B01	B01	21424	146.0	765.0	1.0	2339.590000000003	0.5287069827128807	15	83.52744402433746	58.25087372842245	0.0038987791273495825	0.0027189541508785683	0.003433279925957322	0.0024872205685824156	0.0018122508265127357	0.001123482945505328	141.68180545182972	845.2888816280806	80.25358039457835	11.64049410663186	140.53846763958163	853.3953549533206	0.0	185.8	13	13	13
140	14			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B01	B01	540	484.0	941.0	1.0	869.6259999999961	0.04719867144480377	0	1.7954985918477178	0.886625467101112	0.0033249973923105886	0.0016418990131502073	0.00334172579459846	0.0016479743644595146	0.0003669463800600135	8.569992960953218e-05	547.0222222222222	887.0111111111111							14	14	14
140	15			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B01	B01	39830	1276.0	953.0	1.0	4083.1900000001046	0.5765778807180081	8	145.41815955005586	104.80132779246196	0.0036509706138603028	0.0026312158622260095	0.0034943160135298967	0.0023651483934372663	0.0013478332228289995	0.0008845450094109319	1198.1266884258098	833.8635952799398	89.20503721272702	13.927213413938784	1161.1195729707456	782.5822613760705	0.0	161.375	15	15	15
140	16			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B01	B01	17069	378.0	848.0	1.0	1626.7459999999949	0.5731602894511508	9	67.59321011346765	47.78994445945136	0.003959998249075379	0.0027998092717471065	0.0033722438383847475	0.002426184481009841	0.0020971892167500183	0.0013444402188300694	322.9621536118109	895.352276056008	68.92204730358696	12.742582971087407	320.1756676992451	873.5669472166616	0.0	197.55555555555554	16	16	16
140	17			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B01	B01	828	700.0	996.0	1.0	1046.1859999999951	0.048756072427498895	0	3.6322118404787034	1.769817657303065	0.004386729275940463	0.0021374609387718175	0.003784237429499626	0.001541161211207509	0.0014519705724293543	0.0008809675825448366	715.3973429951691	946.8128019323672							17	17	17
140	18			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B01	B01	4034	608.0	1039.0	1.0	900.7539999999968	0.4035816117252764	0	22.426886822562665	11.944304637610912	0.005559466242578747	0.0029609084376824276	0.005920500494539738	0.0026550698094069958	0.002126977166843842	0.0009469889199094453	620.2099652949926	1007.9920674268716							18	18	18
141	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	46	B01	B01	6368	636.0	72.0	1.0	1598.4279999999953	0.36070123764479306	1	30.459388681687415	15.083421092713252	0.004783195458807697	0.0023686276841572316	0.004333562217652798	0.002197299152612686	0.001783665481421377	0.0005603061647244058	551.2168655778894	66.51429020100502	65.49095066519989	6.28658183046327	485.73333333333335	67.5	0.0	2.0	1	1	1
141	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	46	B01	B01	17639	860.0	164.0	1.0	2172.0179999999996	0.4603860258133557	0	60.17335788812488	40.46584267006256	0.003411381477868637	0.0022941120624787436	0.003402761882171035	0.0022735942620784044	0.0003451858462041897	0.00017960008952545498	871.7778218719882	113.25171494982709							2	2	2
141	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	46	B01	B01	860	255.0	117.0	1.0	879.2959999999969	0.08089549430909604	0	5.550133616896346	1.6506904703564942	0.006453643740577147	0.001919407523670342	0.00666819280013442	0.0019684138242155313	0.0013475556361165308	0.00018281784760340827	219.96976744186045	108.15581395348838							3	3	3
141	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	46	B01	B01	16913	712.0	144.0	1.0	2174.432	0.546311998320332	3	74.23413555906154	39.65545133524574	0.004389176110628602	0.002344672815895805	0.003997863736003637	0.0021820401307195425	0.0016486396390767808	0.0005590765024066028	714.6985750606043	209.8215573818956	67.64093304934481	14.958982506868765	685.2521367521367	180.4072039072039	0.0	6.666666666666667	4	4	4
141	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	46	B01	B01	564	1375.0	194.0	1.0	907.0779999999959	0.0411258567886831	0	1.5740291445981711	0.9228809031192213	0.002790831816663424	0.0016363136580128039	0.002731364918872714	0.0016174563206732273	0.00034312534359126124	9.391278813994761e-05	1305.2056737588653	220.93617021276594							5	5	5
141	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	46	B01	B01	26109	426.0	186.0	1.0	2795.9460000000227	0.5926791896033142	6	104.9424286801368	71.6473947702907	0.004019396709185982	0.002744164647067705	0.0033722438383847475	0.0023956664372235537	0.001964404001907265	0.0010296265712437564	361.59056264123484	234.7865103987131	81.15955908778284	14.72806932020862	378.39425432485774	249.2351068152792	0.0	14.5	6	6	6
141	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	46	B01	B01	21427	627.0	420.0	1.0	2727.322000000023	0.5414208285429115	2	97.21167477220297	60.390417671063915	0.0045368775270547895	0.0028184261759025488	0.004257267341017723	0.0023956664372235537	0.0019448568767430631	0.0010691068400654582	603.454426657955	405.57408876650953	36.825901715338524	15.542843796941435	597.3967654986523	433.7247978436658	0.0	23.5	7	7	7
141	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	46	B01	B01	7711	33.0	402.0	1.0	1953.9739999999938	0.34411049378584024	2	39.02450676052831	18.198458860861138	0.005060887921220116	0.0023600646947038177	0.0045014116913080215	0.002166781108826399	0.0019989265306647012	0.0005802233697452001	110.90169887174167	401.9347685125146	84.50637046210065	8.773815934062139	30.241666666666667	382.2738095238095	0.0	21.5	8	8	8
141	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	46	B01	B01	22578	1361.0	569.0	1.0	1910.897999999994	0.6446344701566049	10	89.98703060508706	66.75909082684666	0.003985606812166137	0.0029568203927206422	0.0034637979697436094	0.002639810787513852	0.002090892941264155	0.0012666396473760165	1290.4478696075826	549.7722118876783	88.24627062887656	8.437944169856607	1238.0181601291142	484.81266649638366	0.0	34.6	9	9	9
141	10			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	46	B01	B01	35468	647.0	538.0	1.0	2058.985999999994	0.6911684464884248	25	144.22360704559833	158.9239968135953	0.004066302217367721	0.004480771309732584	0.003479056991636753	0.0038910505827516317	0.002680069820344968	0.0029435464838830096	583.5112213826548	544.3837261757077	94.84834788877023	13.408876913781173	518.7154222059061	529.3839522466	0.0	45.36	10	10	10
141	11			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	46	B01	B01	5151	415.0	599.0	1.0	1537.3379999999945	0.21433921438082554	0	23.034867375856265	13.369939780561253	0.0044719214474580205	0.0025956008116018742	0.0045166704803705215	0.00221255817450583	0.0005921871927250331	0.0009305325385770267	402.25354300135893	587.0881382255873							11	11	11
141	12			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	46	B01	B01	23356	579.0	807.0	1.0	2286.2020000000052	0.5041715685745431	3	110.34069008147344	63.322606455069035	0.004724297400302853	0.002711192261306261	0.004348821472376585	0.0024414435029029846	0.0017906298954659633	0.0007828517728450259	553.1199691728035	736.1286179140263	77.0769878131645	19.16470016202133	552.480586080586	799.6520146520146	0.0	65.33333333333333	12	12	12
141	13			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	46	B01	B01	11177	398.0	827.0	1.0	2395.9280000000076	0.3722812510408686	0	58.988816323224455	25.40782789187506	0.0052776967274961485	0.002273224290227705	0.005111772567033768	0.0021820401307195425	0.0015787919530858684	0.0004048362357181939	371.784736512481	809.3720139572335							13	13	13
141	14			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	46	B01	B01	17347	0.0	757.0	1.0	2272.7440000000015	0.4649922264515092	8	76.01588573330082	42.56972618238069	0.004382076770236976	0.002454010848122482	0.00396734569221735	0.0022583352401852608	0.0017404799218044948	0.0007133176680197295	116.95278722545685	779.7213351011702	78.05517741753818	10.29970435239934	142.01676091728706	817.7775332033831	0.0	68.75	14	14	14
141	15			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	46	B01	B01	5207	1196.0	890.0	1.0	1952.877999999993	0.2228928556140577	0	27.147601053351536	11.397802698193118	0.005213674102813815	0.0021889384863055727	0.0048981462605297565	0.002121004043146968	0.0014501952193306305	0.00031289456718689226	1130.7142308430957	888.2999807950836							15	15	15
141	16			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	46	B01	B01	30794	626.0	887.0	1.0	1877.0499999999931	0.5765047271365721	13	135.07092576194555	135.21791601763107	0.004386274136583281	0.00439104747735374	0.00395208690315485	0.004074159078299999	0.0024705766269420715	0.0026141695537312847	529.751672403715	912.6428200298759	86.26834231815663	16.459876348860416	539.1985405421333	895.8823955993292	0.0	76.61538461538461	16	16	16
142	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	47	B01	B01	15723	980.0	156.0	1.0	2004.0819999999933	0.5460228160650102	2	69.2012369625736	40.02613877062686	0.004401274372738892	0.002545706211958714	0.00396734569221735	0.0023193713277578354	0.001548072609327193	0.0007393062498452385	1047.9321376327673	172.61972905933982	67.85631181917837	17.282929812085108	980.1188725490197	175.0355392156863	0.0	5.5	1	1	1
142	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	47	B01	B01	12784	826.0	284.0	1.0	1839.9299999999942	0.48782721514157085	4	77.32489643478766	36.15317019377835	0.006048568244273128	0.0028280014231678936	0.005340657662600279	0.00254825665615499	0.0027965664027158554	0.0010232082735451018	789.4572903629537	251.52166770963706	67.49787533974335	13.695798585137197	766.0370535714286	268.50848214285713	0.0	10.0	2	2	2
142	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	47	B01	B01	19586	295.0	365.0	1.0	3167.3140000000385	0.4533376539209334	6	80.54105529142544	48.43755252775736	0.004112174782570481	0.0024730701790951375	0.0036926832981407642	0.0022735942620784044	0.0014824201756828198	0.0006500745848982096	223.2437965894006	295.0360461554171	117.04900974413395	10.339702537508957	245.20794868535143	303.16650042050503	0.0	10.666666666666666	3	3	3
142	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	47	B01	B01	532	1140.0	367.0	1.0	875.8939999999963	0.040220760565509946	0	2.076813952997327	0.8438239106908441	0.0039037856259348247	0.0015861351704715115	0.003982604946941137	0.00158693827688694	0.000529217573049238	7.081663120497207e-05	1206.9736842105262	365.07142857142856							4	4	4
142	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	47	B01	B01	532	618.0	454.0	1.0	892.8879999999966	0.040176717139296894	0	2.099626180017367	0.8442359042819589	0.003946665751912344	0.0015869095945149603	0.003784237429499626	0.00158693827688694	0.0006096828708027157	6.580135597666895e-05	700.7293233082706	459.37593984962405							5	5	5
142	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	47	B01	B01	8313	403.0	556.0	1.0	2752.8880000000254	0.3015507390949487	1	44.37302297237329	18.606149392668158	0.005337786956859532	0.0022381991330047103	0.0050049591809511185	0.0021362630650401115	0.001534534997150411	0.00038799384695395233	353.1476001443522	590.1239023216649	126.79923244097496	5.852349955359813	289.0	699.5	0.0	19.0	6	6	6
142	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	47	B01	B01	522	639.0	711.0	1.0	861.1679999999965	0.039082094860180445	0	1.8153200703673065	0.852628366323188	0.003477624655876066	0.0016333876749486359	0.003402761882171035	0.001632715342566371	0.0004361183532703755	8.224827125601464e-05	584.448275862069	729.1590038314176							7	7	7
142	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	47	B01	B01	44265	392.0	857.0	1.0	2757.0480000000243	0.663319971528116	15	163.41472624219023	144.58632875909097	0.003691736727486507	0.0032663804079767532	0.003402761882171035	0.00308995193336159	0.0014288450608078533	0.001203951414004709	320.8290522986558	818.7505026544674	101.35090416333455	24.638056810099837	322.9175946471418	821.4362744001862	0.0	27.0	8	8	8
142	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	47	B01	B01	525	714.0	909.0	1.0	845.8999999999963	0.04521379666709728	0	1.943236462539062	0.8103456166572869	0.0037014027857886892	0.001543515460299594	0.003608758677728474	0.001541161211207509	0.0005285086003976082	5.879511642964069e-05	712.4838095238096	967.712380952381							9	9	9
143	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	2234	17.0	145.0	1.0	1328.5299999999954	0.17472918540534196	0	11.610589981311932	4.101823452161625	0.0051972202244010435	0.001836089280287209	0.00555428396910429	0.0018768596928566694	0.0010790762860301009	0.00012714032075040232	22.828111011638317	155.15264100268575							1	1	1
143	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	464	853.0	369.0	1.0	770.7099999999969	0.04316680621453159	0	1.4638895262032747	0.7559624626301229	0.003154934323713954	0.0016292294453235407	0.003219653619453311	0.001632715342566371	0.00041880253350322225	7.217085892645329e-05	833.9396551724138	316.16379310344826							2	2	2
143	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	19304	158.0	283.0	1.0	2027.5279999999934	0.5633737049467386	8	90.01622166205198	46.871610668255016	0.004663086493061126	0.002428077635114744	0.0041199359111487865	0.00221255817450583	0.001871176057974119	0.0007626743844024021	121.30102569415665	345.17871943638625	86.1169886108664	13.15196726510238	98.83473737944132	351.9098354025657	0.0	4.5	3	3	3
143	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	746	1254.0	561.0	1.0	713.6839999999968	0.09260178748758692	0	5.031632027123123	1.511207751231268	0.0067448150497629	0.0020257476558059894	0.006622415501624346	0.0018463416490703821	0.0024243552333643825	0.0006381010981119565	1253.2533512064342	532.3941018766756							4	4	4
143	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	2467	1015.0	580.0	1.0	1574.1659999999945	0.14753019973687362	0	14.388052466791123	4.831448843004182	0.0058322061073332486	0.0019584308240795227	0.005722133442759514	0.001892118714749813	0.0010978004248816506	0.00026588584950328894	941.2979327117957	591.060802594244							5	5	5
143	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	4306	1325.0	635.0	1.0	906.3259999999958	0.3609236829973597	0	26.254215772729367	10.005645835772157	0.00609712396022512	0.0023236520751909327	0.005920500494539738	0.002288853283971548	0.0015340883608301432	0.00034430768676957304	1320.3334881560613	621.3313980492336							6	6	6
143	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	566	376.0	515.0	1.0	931.5879999999961	0.03690662493479394	0	2.388342156307772	0.9176623176317662	0.004219685788529632	0.0016213115152504704	0.0041962312534451485	0.0016174563206732273	0.0005455595987829989	7.237952955402389e-05	336.12544169611306	583.4310954063604							7	7	7
143	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	8975	0.0	554.0	1.0	2103.317999999997	0.35933058413740643	3	43.17845508642495	19.379949655383825	0.0048109699260640605	0.002159325866895134	0.0045166704803705215	0.0020599679555743933	0.0013748092671044833	0.0004166350382588168	95.45437325905293	586.2852367688022	88.11315588587898	5.49715457023171	139.02991452991452	616.5273504273505	0.0	10.0	8	8	8
143	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	26822	1391.0	764.0	1.0	2149.9799999999973	0.5841409499749547	2	115.17793695023283	76.92037862539291	0.0042941591585352636	0.0028678092098051193	0.003875791560858488	0.0026550698094069958	0.0017105098201147932	0.0010648463755677507	1328.2756692267542	744.8940422041608	100.25631177639875	27.597617050274316	1364.25	830.75	0.0	17.5	9	9	9
143	10			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	10094	1209.0	703.0	1.0	1429.955999999995	0.41337510494092594	0	48.58989958628081	23.577080943621695	0.004813740795153637	0.0023357520253241225	0.004684519954025745	0.0022583352401852608	0.0007799178890545896	0.00035548121966164005	1169.133841886269	663.052506439469							10	10	10
143	11			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	14184	546.0	635.0	1.0	3630.60000000007	0.39684404901796216	0	64.40317534911446	27.039520860416815	0.004540550997540501	0.0019063395981681341	0.004547188524156809	0.0019073777366429567	0.00048436392637571043	7.990621463060023e-05	604.7243372814439	640.8463761985336							11	11	11
143	12			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	21432	986.0	768.0	1.0	3077.5440000000226	0.5574282147315853	0	86.43482242594473	43.33330280543305	0.004032979769780922	0.0020218972940198323	0.00395208690315485	0.0019989318680018187	0.0005100789119604861	0.00015740679367552167	993.6519223590892	734.796565882792							12	12	12
143	13			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	2134	90.0	762.0	1.0	1087.6259999999959	0.15703300342175947	1	10.589654572308064	4.463843754725531	0.0049623498464423915	0.002091773080939799	0.004547188524156809	0.0019531548023223877	0.0019704948715289663	0.0005572852256760281	103.00890346766636	759.3992502343018	34.97365307968099	6.800700508786384	70.43478260869566	772.1304347826087	0.0	16.0	13	13	13
143	14			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	1688	658.0	821.0	1.0	1245.0459999999953	0.10328897047575342	1	11.20323506440036	3.702403302770108	0.006636987597393579	0.002193366885527315	0.005279621575027704	0.0020141908898949623	0.004592627291346753	0.0007345221097240729	705.6042654028436	835.8133886255924	50.5290443277102	8.94427190999916	657.0	822.0	0.0	18.0	14	14	14
143	15			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	2239	1152.0	750.0	1.0	1119.1359999999963	0.18236611688047244	0	11.12962560611777	4.757640965515748	0.004970801967895387	0.0021248954736559837	0.0045166704803705215	0.001937895780429244	0.0020406672247705216	0.0006261717294585314	1150.5935685573918	772.0973648950425							15	15	15
143	16			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	562	400.0	852.0	1.0	920.4159999999962	0.03729510916450992	0	2.274677686393261	0.8891889827791601	0.004047469192870571	0.0015821868020981498	0.00395208690315485	0.00158693827688694	0.0006772569787492235	7.928952847916407e-05	451.62633451957294	822.2153024911032							16	16	16
143	17			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	2089	1059.0	845.0	1.0	1232.1739999999959	0.1845650925475991	0	9.696956013096496	4.145738918799907	0.004641912883243895	0.001984556686835762	0.00442511634901166	0.001892118714749813	0.001600626327691231	0.0004094000568467591	1073.6357108664433	858.9947343226424							17	17	17
143	18			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	4397	879.0	899.0	1.0	1648.503999999995	0.2636644379815908	1	20.875883483327925	9.460746181197464	0.004747756079901734	0.0021516366115982405	0.004272526130080223	0.0019684138242155313	0.0022163317061474645	0.0007364426383680422	815.2660905162611	909.9695246759154	88.57167995544883	3.970322000810948	727.8888888888889	924.4666666666667	0.0	23.0	18	18	18
143	19			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	883	1029.0	969.0	1.0	813.7159999999967	0.08599113794614598	0	7.070222083711997	1.9531700687948614	0.008007046527420155	0.0022119706328367628	0.005752651486545801	0.0018768596928566694	0.006123257808202826	0.0008727181791080055	1063.9637599093999	975.0758776896943							19	19	19
143	20			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B01	B01	8517	343.0	868.0	1.0	1860.9739999999936	0.3341638057871506	2	47.3599460022524	17.882703906623647	0.005560637079048069	0.0020996482219823465	0.005363546311855316	0.0019989318680018187	0.0016875226798297458	0.00042299438391280454	370.94739931900904	909.0299401197605	93.35132243461655	7.267923853072295	362.1166666666667	963.0238095238096	0.0	22.5	20	20	20
144	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	49	B01	B01	7209	495.0	77.0	1.0	1340.0399999999956	0.42467084916497305	2	33.56714799068868	17.20178532344289	0.004656283533179176	0.002386154157780953	0.004333562217652798	0.0022278171963989735	0.001633898831956671	0.0005677279111320988	533.2761825495908	57.69773893743931	42.19560407680548	13.484077746703786	508.2352941176471	91.60294117647058	0.0	17.5	1	1	1
144	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	49	B01	B01	18721	1020.0	64.0	1.0	1703.209999999994	0.623482590378499	12	76.6000312694814	65.91050631203689	0.004091663440493639	0.0035206723098144804	0.003524834057316184	0.0030975814443081617	0.0021691873990467548	0.001759760614851415	960.3342770151168	115.37086694086854	92.78959248124654	13.243855474668472	926.2664148964345	158.31313155917329	0.0	27.916666666666668	2	2	2
144	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	49	B01	B01	12676	401.0	138.0	1.0	3548.6700000000606	0.3532493590458143	0	51.701671429211274	28.080781269585714	0.004078705540329069	0.002215271479140558	0.003784237429499626	0.002121004043146968	0.0010778872519114217	0.00034368023549338566	338.34308930261915	142.99842221520984							3	3	3
144	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	49	B01	B01	27256	1165.0	150.0	1.0	3175.2760000000426	0.521620975072963	9	129.36740876967087	71.2312048387248	0.00474638276965332	0.002613413737845788	0.0042114900425076485	0.0023956664372235537	0.0019493252911006885	0.000759947651925942	1073.81449955973	194.12591722923392	120.9614949313687	20.54594927155044	1029.6690812916213	228.95131598773852	0.0	45.888888888888886	4	4	4
144	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	49	B01	B01	24684	563.0	348.0	1.0	1984.7759999999932	0.6234199194332546	25	92.03950638137758	81.28676343639381	0.003728711164372775	0.0032930952615618948	0.0032501716632395983	0.0028839551378041506	0.0016499811258281192	0.001341068199251247	583.3611246151353	303.9398395721925	85.18926112386227	17.493850242331465	594.0825027418323	280.59745131545145	0.0	56.08	5	5	5
144	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	49	B01	B01	18342	160.0	279.0	1.0	1959.9739999999938	0.5786941363916013	8	86.12086772802286	57.45330003881827	0.004695282288083244	0.0031323356252763203	0.003906309604644775	0.0026703288313001394	0.0026434447859366265	0.0015828116552954112	116.43026932722712	291.62757605495585	64.98493747924748	15.510493266949569	154.99877567671643	273.7011042052823	0.0	55.375	6	6	6
144	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	49	B01	B01	5806	448.0	404.0	1.0	1685.949999999995	0.2885829315572344	1	27.892470189137384	13.462287346366793	0.0048040768496619675	0.0023186853851820174	0.00430304417386651	0.002151522086933255	0.0024656404019560594	0.0008623922224985295	384.2776438167413	374.5537375129177	100.69175125377267	2.6816102485436346	293.3380281690141	331.32394366197184	0.0	67.0	7	7	7
144	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	49	B01	B01	11474	813.0	422.0	1.0	2262.4260000000004	0.4264714081287517	3	58.57976764300838	28.39237053785473	0.005105435562402683	0.00247449629927268	0.004455634392797947	0.002197299152612686	0.0027392397912920793	0.0011282168171888969	821.4707164023008	499.591685549939	107.76307999286307	9.344343616249605	802.8908730158731	465.09722222222223	0.0	81.66666666666667	8	8	8
144	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	49	B01	B01	6129	702.0	554.0	1.0	1614.8859999999945	0.310722433460076	0	34.23958261520602	13.210681312251836	0.005586487618731607	0.002155438295358433	0.005508507136255503	0.0021362630650401115	0.000761555779845007	0.00016262855475545975	666.0045684450971	536.4397128405939							9	9	9
144	10			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	49	B01	B01	877	324.0	497.0	1.0	939.8239999999964	0.06866851975100811	0	4.679758988786489	1.7876401918474585	0.005336099189038186	0.0020383582575227576	0.0049897003918886185	0.0018463416490703821	0.0016836624074277808	0.0004507917681685781	344.72862029646524	543.9224629418472							10	10	10
144	11			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	49	B01	B01	36129	951.0	444.0	1.0	3573.110000000061	0.5863669560983527	11	156.46810309356079	90.85261325049214	0.004330817434569481	0.0025146727905696847	0.003906309604644775	0.002334630349650979	0.0015889094127008818	0.0006590279001008306	976.9042320573501	545.9704669379169	109.99273449488638	16.952439441387124	959.3541161010434	511.1651700034972	0.0	85.9090909090909	11	11	11
